"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"IDH3B","20",1617.00357686485,-0.59802785131355,0.212669689431188,-2.8120032192319,0.00492340105646313,0.0447557425971243,"DOWN",2658393,2664219,"-",51.38,1232,1152,"isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta"
"PHF20","20",3549.24656556195,-0.603385912715801,0.168271921479552,-3.58577894285901,0.000336073556629851,0.011352339442248,"DOWN",35771974,35950370,"+",44.08,919,NA,"PHD finger protein 20"
"NFS1","20",879.531325903343,-0.631248916563403,0.194148616638746,-3.25136963369651,0.00114850433342003,0.020349982276994,"DOWN",35668052,35699355,"-",46.44,3008,1374,"NFS1 cysteine desulfurase"
"NAA20","20",924.901937050294,-0.66503864417488,0.218067551532931,-3.04969097648831,0.00229076938411771,0.0293923333285257,"DOWN",20017310,20033655,"+",40.77,920,336,"N-alpha-acetyltransferase 20, NatB catalytic subunit"
"ITCH","20",1325.46920264885,-0.667899366636674,0.183086687641618,-3.64799524880831,0.000264294524532172,0.0101949399845855,"DOWN",34363235,34511773,"+",40.54,5266,2493,"itchy E3 ubiquitin protein ligase"
"CSTF1","20",650.601439965007,-0.706342614519753,0.214110314738388,-3.29896584096287,0.000970417190986344,0.0188233939255575,"DOWN",56392371,56406362,"+",41.14,585,NA,"cleavage stimulation factor subunit 1"
"DNTTIP1","20",591.898407168133,-0.745302824693051,0.246230353210425,-3.0268519497112,0.00247114958366831,0.0306655843153422,"DOWN",45791954,45811427,"+",45.98,1264,990,"deoxynucleotidyltransferase terminal interacting protein 1"
"RAE1","20",812.632278119163,-0.766229764660684,0.190027190020359,-4.03221120397873,5.52544948277015e-05,0.00435304629284296,"DOWN",57351223,57379211,"+",44.53,2362,1107,"ribonucleic acid export 1"
"RPN2","20",3366.42326531644,-0.789896565973148,0.2344996630001,-3.3684336935393,0.000755965781222226,0.0167127864576241,"DOWN",37178410,37241619,"+",44.36,791,500,"ribophorin II"
"CRNKL1","20",2606.89688354944,-0.814878593460895,0.260626027234961,-3.12662016954377,0.00176828221133592,0.0252019290296821,"DOWN",20034368,20056046,"-",39.08,4015,2064,"crooked neck pre-mRNA splicing factor 1"
"MKKS","20",1255.16591258801,-0.83844379416548,0.240359724126546,-3.4882873876326,0.000486125266529307,0.0137050792848759,"DOWN",10401009,10434222,"-",38.18,6714,1713,"MKKS centrosomal shuttling protein"
"SEC23B","20",2018.49315041491,-0.848379311919669,0.290426202603293,-2.92115278964175,0.00348738753293392,0.0366890478479785,"DOWN",18507520,18561415,"+",42.97,3464,2304,"SEC23 homolog B, COPII coat complex component"
"SERINC3","20",8614.89487249884,-0.902591215538077,0.260777207137607,-3.46115837900587,0.000537856281395674,0.0142638070414866,"DOWN",44496221,44522085,"-",42.52,812,639,"serine incorporator 3"
"YWHAB","20",19109.7479371809,-0.932453825135941,0.305090863241324,-3.05631514241179,0.00224075604438734,0.0289657539762438,"DOWN",44885702,44908532,"+",40.39,1097,450,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta"
"TMEM230","20",2018.39699795309,-0.96214203304053,0.277490760911685,-3.46729393756913,0.000525726655720137,0.0141752785900192,"DOWN",5068232,5113087,"-",44.98,594,384,"transmembrane protein 230"
"PRNP","20",24632.2236522557,-0.990094336447628,0.281903176943431,-3.5121787103744,0.000444449028611247,0.0132219485928556,"DOWN",4686350,4701590,"+",41.8,2539,762,"prion protein (Kanno blood group)"
"CSE1L","20",2227.34249300169,-1.07330115786115,0.327578205071879,-3.27647304137844,0.00105112346911657,0.0194808216276271,"DOWN",49046246,49096960,"+",41.33,3459,2748,"chromosome segregation 1 like"
"TOMM34","20",2399.75722662776,-1.12972129713167,0.388835503951701,-2.90539646110095,0.00366788178783993,0.0377977796850006,"DOWN",44942130,44960397,"-",44.95,1973,930,"translocase of outer mitochondrial membrane 34"
"SNRPB2","20",865.143948882066,-1.14696193393044,0.296353043402338,-3.87025528998294,0.000108721441969483,0.00638444420502845,"DOWN",16729961,16742564,"+",38.18,1588,678,"small nuclear ribonucleoprotein polypeptide B2"
"SNAP25","20",45886.8937130252,-1.27226901551742,0.35198374343551,-3.61456754536313,0.000300849375995494,0.0108122772238857,"DOWN",10172395,10308258,"+",40.57,1994,NA,"synaptosome associated protein 25"
"NAPB","20",14984.6864924376,-1.33560558585884,0.38392869563098,-3.47878551683614,0.000503691551052758,0.0139326694000631,"DOWN",23374519,23421519,"-",40.72,3824,615,"NSF attachment protein beta"
"TSPEAR","21",29.912589168265,2.54428154745185,0.902562271210973,2.81895402523105,0.00481804184655051,0.0444089786969019,"UP",44497893,44711572,"-",50.12,3958,2010,"thrombospondin type laminin G domain and EAR repeats"
"ENSG00000276633","21",25.2908328434139,2.51953596535328,0.737357994017936,3.41697789376919,0.000633204210450035,0.0152841088163119,"UP",45870854,45873345,"+",57.91,2492,NA,"novel transcript"
"ENSG00000289404","21",29.6435920246807,1.79351654669107,0.573334682905121,3.1282191713978,0.00175868984549224,0.0251096060230669,"UP",38497742,38498268,"-",45.16,527,NA,"novel transcript, sense intronic to ERG"
"LRRC3","21",128.353665562949,1.73398437354239,0.487774069677636,3.55489248267823,0.000378133682237514,0.0121778178942697,"UP",44455510,44462196,"+",61.15,5845,774,"leucine rich repeat containing 3"
"TRPM2-AS","21",28.9944204760031,1.65649368867143,0.478399239821772,3.46257592150138,0.000535030944822655,0.0142387965008821,"UP",44414588,44425272,"-",57.84,586,NA,"TRPM2 antisense RNA"
"LINC01694","21",24.8153295309415,1.45006800501058,0.514239112559315,2.81983219400358,0.00480487688442072,0.044373901060926,"UP",45590717,45603088,"+",52.52,6958,NA,"long intergenic non-protein coding RNA 1694"
"ENSG00000184441","21",168.560797316323,1.44532480048247,0.471238702201934,3.06707575954389,0.00216164063085505,0.0283214736174757,"UP",44331234,44335851,"+",61.76,4354,NA,"novel transcript, antisense to C21orf2"
"AATBC","21",229.467477504664,1.43835126505703,0.429346681655677,3.35009288882904,0.000807844646295896,0.0172269988854278,"UP",43805758,43812567,"-",60.18,932,NA,"apoptosis associated transcript in bladder cancer"
"ERVH48-1","21",178.343192038497,1.25988952414141,0.403456907834489,3.12273628156159,0.00179178218115899,0.0253330458375519,"UP",42916803,42925630,"-",50.56,2774,483,"endogenous retrovirus group 48 member 1, envelope"
"PCNT","21",11110.546719231,0.747260607078121,0.214234615725275,3.48804792609414,0.000486560855889359,0.0137050792848759,"UP",46324124,46445769,"+",51.58,4037,1392,"pericentrin"
"CFAP410","21",1197.37856516748,0.742343876162609,0.19096377277863,3.88735447232262,0.000101342708429832,0.00613159423927985,"UP",44328944,44339402,"-",60.43,2221,771,"cilia and flagella associated protein 410"
"PDXK","21",14583.7294093277,0.683177062094493,0.237739384181761,2.87363856201536,0.00405773040169399,0.0402214211046602,"UP",43719094,43762307,"+",57.26,2251,264,"pyridoxal kinase"
"TRPM2","21",3597.06826181143,0.672019870701238,0.18075730491022,3.71780200548476,0.000200963673277005,0.00853982260855273,"UP",44350163,44443081,"+",54.13,5989,4512,"transient receptor potential cation channel subfamily M member 2"
"IFNAR1","21",4282.56847249962,-0.520303719087754,0.153828994902075,-3.38235141833287,0.000718681435707173,0.0161994680372914,"DOWN",33324387,33359864,"+",41.36,6171,1467,"interferon alpha and beta receptor subunit 1"
"GET1","21",762.241370949387,-0.544360921495705,0.157891349190424,-3.44769314016807,0.000565396001214086,0.0145785369779999,"DOWN",39377698,39428528,"+",44.4,1178,420,"guided entry of tail-anchored proteins factor 1"
"USP16","21",1933.96140779568,-0.589358757292749,0.213074842998944,-2.76597062796226,0.00567536463386093,0.0486063629725781,"DOWN",29024629,29054488,"+",38.76,2960,2469,"ubiquitin specific peptidase 16"
"LTN1","21",2811.90971249687,-0.712406717655073,0.24459448510776,-2.91260335383772,0.00358429564612028,0.0372378756430692,"DOWN",28928144,28992956,"-",36.74,7677,5301,"listerin E3 ubiquitin protein ligase 1"
"ATP5PF","21",2436.39007836308,-0.786291061224679,0.275527019636273,-2.85377115559364,0.00432036405554036,0.0417468338183377,"DOWN",25716503,25735673,"-",41.96,492,360,"ATP synthase peripheral stalk subunit F6"
"CSTB","21",1633.56796900825,-0.810797602342578,0.186081806756926,-4.35721050044243,1.31730563947708e-05,0.00221252459697171,"DOWN",43772511,43776330,"-",53.64,1855,164,"cystatin B"
"U2AF1","21",283.67897224301,-0.893663147472346,0.324031785115921,-2.75794903007013,0.0058165266511465,0.0491539180938607,"DOWN",43092956,43107570,"-",43.62,1676,NA,"U2 small nuclear RNA auxiliary factor 1"
"NCAM2","21",18548.5731473847,-0.914779269553357,0.330159278068018,-2.77072107410199,0.00559323167740026,0.0481455424703228,"DOWN",20998409,21543329,"+",34.02,8041,2514,"neural cell adhesion molecule 2"
"CCT8","21",3121.96607617374,-0.968290360798256,0.225693655182379,-4.29028614036934,1.78443051896394e-05,0.00256894265069416,"DOWN",29055805,29073797,"-",38.32,556,322,"chaperonin containing TCP1 subunit 8"
"ITGB2","21",2446.02098043915,-1.00176334482404,0.29662329696339,-3.3772240922387,0.000732213702984896,0.0164127160522638,"DOWN",44885953,44931989,"-",57.45,2125,NA,"integrin subunit beta 2"
"SYNJ1","21",10742.5583804239,-1.03591108326299,0.315752246016922,-3.28077185936304,0.00103523443894447,0.0193345020388501,"DOWN",32628759,32728040,"-",38.08,3604,562,"synaptojanin 1"
"SOD1","21",13005.6796565296,-1.05985097788341,0.318032998178736,-3.33251890197812,0.000860636239920197,0.0176700747866807,"DOWN",31659666,31668931,"+",44.42,865,408,"superoxide dismutase 1"
"HSPA13","21",3351.33900906738,-1.14008255979581,0.346027943915769,-3.29477020524486,0.000985021938596176,0.0189114405632671,"DOWN",14371115,14383484,"-",36.7,3945,1416,"heat shock protein family A (Hsp70) member 13"
"ENSG00000275464","21",231.966707461294,-1.14450169288022,0.40887665186615,-2.79913682441051,0.0051239420348699,0.0457128963686328,"DOWN",5130871,5154658,"-",56.84,3188,NA,"novel protein, similar to PWP2 periodic tryptophan protein homolog (yeast) PWP2"
"CBR3","21",89.846364925986,-1.16662882325467,0.363595443745288,-3.20859032565858,0.00133387403606995,0.0217155022007341,"DOWN",36135079,36146562,"+",48.4,998,834,"carbonyl reductase 3"
"CBR1","21",4646.10611807352,-1.31743121321474,0.380827003599516,-3.45939547553769,0.000541389358839428,0.0142822254367668,"DOWN",36069941,36073166,"+",50.62,595,NA,"carbonyl reductase 1"
"S100B","21",13379.1653773116,-1.33711928179798,0.406247414362158,-3.29139148835536,0.000996930694216783,0.0190456285705585,"DOWN",46598604,46605208,"-",45.16,1109,279,"S100 calcium binding protein B"
"SAMSN1","21",283.18334298239,-1.35110167347595,0.417391927203021,-3.23700959558512,0.00120789350135321,0.0208077722391231,"DOWN",14485228,14658821,"-",36.33,1382,618,"SAM domain, SH3 domain and nuclear localization signals 1"
"SMIM11","21",50.3849985820333,-1.47472785361095,0.401077136503254,-3.67691827678884,0.000236068627783398,0.00951592638594877,"DOWN",34375480,34416961,"+",47.3,1220,NA,"small integral membrane protein 11"
"ENSG00000281732","22",188.634195519667,3.02759828080723,0.65207154576253,4.64304615111946,3.43309626081558e-06,0.000954400760506732,"UP",48538900,48547409,"-",56.04,1408,NA,"novel transcript"
"ADORA2A-AS1","22",61.846968034571,2.69252032711407,0.775481239142974,3.47206378595274,0.000516473605896686,0.0140403202049693,"UP",24429206,24495074,"-",46.81,2557,NA,"ADORA2A antisense RNA 1"
"DRICH1","22",36.1648975329789,2.52505295356423,0.723300664877819,3.49101428517387,0.00048119052428827,0.0136521497684978,"UP",23608452,23632321,"-",44.89,1300,690,"aspartate rich 1"
"IL17REL","22",28.5409894850003,2.35040656840657,0.718772386242039,3.27002902921078,0.00107536448130805,0.0196886944321851,"UP",49991811,50012765,"-",58.55,6370,117,"interleukin 17 receptor E like"
"ADORA2A","22",41.2042076045355,2.29554963936272,0.68862407406637,3.33353091449061,0.000857511416508962,0.0176700747866807,"UP",24417879,24442357,"+",59.24,549,NA,"adenosine A2a receptor"
"ENSG00000281295","22",119.649753658822,2.24599307974409,0.48231083562465,4.65673361212227,3.21265696051174e-06,0.00093922389999178,"UP",33704786,33704922,"-",56.93,137,NA,""
"ENSG00000279699","22",25.7332028201097,1.88403926506058,0.635334765221197,2.96542762681125,0.00302262455289122,0.0337824387413249,"UP",30275215,30276951,"-",51.53,1737,NA,"TEC"
"ENSG00000235445","22",41.2205760645549,1.84310130885422,0.654000989872959,2.81819345443537,0.00482947021871239,0.0444634818080617,"UP",17983205,17983619,"-",53.98,361,NA,"novel transcript"
"UPB1","22",28.4346634556402,1.81340799788863,0.649672186841809,2.79126617179655,0.00525022773324802,0.0463542992441282,"UP",24494107,24528390,"+",49.88,3154,129,"beta-ureidopropionase 1"
"ENSG00000289873","22",31.1309890398245,1.69194847355234,0.61317167592032,2.75933892577942,0.00579184315433671,0.0490481507460741,"UP",32265891,32355071,"-",45.75,864,NA,"novel transcript, antisense to RFPL3"
"SMTN","22",1460.0260638076,1.6280101711714,0.43718782225112,3.72382323640358,0.000196228341660358,0.00848213694411366,"UP",31064105,31104757,"+",54.79,567,274,"smoothelin"
"SHISA8","22",140.436060676054,1.57486990624196,0.54545081762681,2.88728122746984,0.00388586734808639,0.039289508743332,"UP",41909543,41915074,"-",67.99,1823,1194,"shisa family member 8"
"ENSG00000230922","22",60.6819161502337,1.55269029069686,0.56455966045,2.75026786267237,0.0059546566121046,0.049822100728572,"UP",45000565,45003619,"-",51.69,1633,NA,"novel transcript"
"SHANK3","22",12276.7074472433,1.51980882688125,0.458397949706756,3.31547911122529,0.000914861781191378,0.0182715499916554,"UP",50674408,50733212,"+",57.13,7982,2280,"SH3 and multiple ankyrin repeat domains 3"
"ZNRF3-IT1","22",83.0408492288242,1.46630002097905,0.492295110131897,2.97849804071016,0.0028966488151283,0.0329782970955638,"UP",28992721,29018620,"+",45.22,674,NA,"ZNRF3 intronic transcript 1"
"ENSG00000279110","22",359.642582938221,1.44853590462107,0.381975824600193,3.7922188037351,0.000149307271357863,0.00723676485984223,"UP",25052122,25065241,"-",49.26,13120,NA,"novel transcript"
"SELENOO-AS1","22",33.0534922547487,1.40718726883056,0.415443459316374,3.3871932203389,0.000706116384075065,0.0160659744734144,"UP",50208461,50209542,"-",64.14,640,NA,"SELENOO antisense RNA 1"
"ENSG00000273188","22",41.8222518031657,1.40155244801014,0.49820461186414,2.8132064911361,0.00490501420636058,0.0447497767630093,"UP",50191724,50192402,"-",56.85,679,NA,"novel transcript, antisense to TRABD"
"ENSG00000273139","22",66.8457981753973,1.38343379504237,0.401530964315459,3.44539753590581,0.000570220105297756,0.0145940142505095,"UP",20320104,20321406,"+",64.39,1303,NA,"novel transcript"
"ENSG00000236540","22",151.609370744814,1.33077849599051,0.373397037802964,3.56397711085416,0.000365277821545202,0.0118904567858577,"UP",20058030,20070569,"-",54.75,550,NA,"novel transcript, antisense to C22orf25"
"CARD10","22",333.494151887414,1.305124562898,0.356508149445853,3.66085477969199,0.000251375213131193,0.00980606597546943,"UP",37490362,37519542,"-",57.09,2169,NA,"caspase recruitment domain family member 10"
"MIR1281","22",50.5339025999357,1.30226084485964,0.29987612312903,4.34266266774198,1.40766187513257e-05,0.00225967236908975,"UP",41092513,41092566,"+",66.67,54,NA,"microRNA 1281"
"SCARF2","22",298.616302750752,1.26391188435648,0.283518659106282,4.45794956967076,8.27473623232012e-06,0.00164043254520405,"UP",20424584,20437826,"-",63.17,3463,2601,"scavenger receptor class F member 2"
"LINC01637","22",42.3665801333319,1.22401258216222,0.430568304268353,2.84278375818242,0.00447214015331671,0.0426342852771455,"UP",20957092,20964881,"+",55.21,687,NA,"long intergenic non-protein coding RNA 1637"
"PHF21B","22",486.919567979972,1.22076196921677,0.376435398181725,3.24295211107495,0.00118298093216688,0.0206481950448509,"UP",44881162,45010005,"-",52.73,3586,228,"PHD finger protein 21B"
"PRR5","22",396.677055246353,1.19837382561106,0.191386633088949,6.26153355785355,3.81209758879975e-10,9.21993922827108e-06,"UP",44668547,44737681,"+",56.73,1726,882,"proline rich 5"
"CYP2D6","22",136.245951986701,1.17602744526513,0.366585526651249,3.20805749208954,0.0013363478145416,0.0217155022007341,"UP",42126499,42130865,"-",62.72,1367,723,"cytochrome P450 family 2 subfamily D member 6"
"MIRLET7BHG","22",1661.95748146758,1.16314295813255,0.33496967800615,3.47238282896519,0.000515860141300992,0.0140403202049693,"UP",46044913,46116382,"+",56.93,504,NA,"MIRLET7B host gene"
"PANX2","22",1775.75438536668,1.11266544118421,0.282824826215501,3.93411517677872,8.35037369185262e-05,0.00559850744029234,"UP",50170731,50180295,"+",64.17,2964,1932,"pannexin 2"
"ENSG00000279175","22",104.281159078972,1.06326234233817,0.379112259404868,2.8046108137133,0.00503773673262217,0.0453458557207595,"UP",44102779,44116232,"+",48.48,13454,NA,"novel transcript, antisense to PARVB"
"CACNA1I","22",4127.05809932602,0.984799641191678,0.344153518778608,2.86151263159159,0.00421624702172709,0.0412016769565622,"UP",39570753,39689735,"+",56.05,5952,5946,"calcium voltage-gated channel subunit alpha1 I"
"LRRC75B","22",387.142474705777,0.947887290832844,0.245226953169046,3.86534709412396,0.000110931328874976,0.00644531439079113,"UP",24585620,24593208,"-",60.52,1828,327,"leucine rich repeat containing 75B"
"ZC3H7B","22",9213.45198963763,0.943757130179565,0.26390016623255,3.5761899799181,0.000348638329701534,0.0115667580825258,"UP",41301525,41360147,"+",54.29,5906,2934,"zinc finger CCCH-type containing 7B"
"GAS2L1","22",3226.40834494509,0.910743259685482,0.238627539823268,3.81658906746469,0.000135309244948654,0.00689474145059678,"UP",29306618,29312787,"+",64.94,2859,2046,"growth arrest specific 2 like 1"
"PPM1F","22",2149.04863339956,0.901145791591125,0.191352748690192,4.70934333454555,2.48516146806789e-06,0.000937227465404875,"UP",21919425,21952848,"-",55.32,5149,1365,"protein phosphatase, Mg2+/Mn2+ dependent 1F"
"GUSBP11","22",727.73048490946,0.821567032768283,0.285337533626654,2.87928132806829,0.0039858260311548,0.0397517645902937,"UP",23630618,23717423,"-",50.2,1087,NA,"GUSB pseudogene 11"
"MICAL3","22",8565.98478664929,0.820212760301824,0.242042568941959,3.38871283628835,0.000702215084540595,0.0160180927840202,"UP",17787649,18024561,"-",49.78,9447,6009,"microtubule associated monooxygenase, calponin and LIM domain containing 3"
"SFI1","22",1435.98647617114,0.787836968661735,0.264376776078129,2.97997797064033,0.00288269113588754,0.032918209543237,"UP",31488688,31618588,"+",46.58,596,NA,"SFI1 centrin binding protein"
"SBF1","22",16456.588154844,0.776298964351429,0.24721738943396,3.14014708321643,0.00168863030375299,0.0247002856855525,"UP",50443219,50483923,"-",60.64,7297,NA,"SET binding factor 1"
"NOL12","22",307.968319487725,0.775773981119747,0.24260662602729,3.19766196753621,0.00138546582462354,0.0221851340409154,"UP",37681673,37693476,"+",54.42,1011,NA,"nucleolar protein 12"
"ZDHHC8","22",1790.34255892196,0.762911273565731,0.230748025036244,3.30625266866704,0.000945527836181613,0.0185598227454627,"UP",20129456,20148007,"+",63.57,557,541,"zinc finger DHHC-type palmitoyltransferase 8"
"SGSM3","22",476.211416292687,0.750188992045391,0.24869978053918,3.01644412559989,0.00255758348987502,0.0311787799692427,"UP",40370591,40410289,"+",47.84,1086,759,"small G protein signaling modulator 3"
"TRIOBP","22",2233.29018722514,0.744392190458346,0.237572861706509,3.13332164756238,0.00172839923619275,0.0248500190140332,"UP",37697048,37776556,"+",54.36,10085,7098,"TRIO and F-actin binding protein"
"RHBDD3","22",518.11509540386,0.741855239262705,0.219505200398881,3.37967044933157,0.000725727913441228,0.0162975443959977,"UP",29259872,29268209,"-",55.98,1777,1161,"rhomboid domain containing 3"
"HIRA","22",1049.93396263827,0.735197040238875,0.165957350459261,4.43003601952148,9.42173502045523e-06,0.00183769421939299,"UP",19330698,19447450,"-",46.11,3395,2433,"histone cell cycle regulator"
"ZNF74","22",868.771855411183,0.70896504297891,0.25174481929208,2.81620509598791,0.00485946335570078,0.0446225882529808,"UP",20394115,20408461,"+",50.81,3714,1935,"zinc finger protein 74"
"TUBGCP6","22",3330.03310945829,0.695816369947179,0.24289597965311,2.86466812230036,0.00417446493599577,0.0409424264049797,"UP",50217689,50245023,"-",56.95,5274,NA,"tubulin gamma complex component 6"
"CBX7","22",4290.5221838088,0.694686107248043,0.173305422629689,4.00844991868729,6.11185963496888e-05,0.00460502919412328,"UP",39120167,39152680,"-",54.25,451,NA,"chromobox 7"
"PDXP","22",1657.12442710664,0.670520632776066,0.243460445820765,2.75412554394853,0.00588491891960533,0.0494897945026337,"UP",37658723,37666932,"+",55.3,2012,891,"pyridoxal phosphatase"
"MGAT3","22",4634.26985228754,0.662768963992453,0.235312506028731,2.81654798199094,0.00485427914130258,0.0446069891001308,"UP",39457012,39492194,"+",57.01,5394,1602,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
"CSNK1E","22",2440.37628253732,0.573095686224755,0.177276895068816,3.23277145621423,0.00122595598386538,0.0209844100677764,"UP",38290691,38318084,"-",55.79,2817,1251,"casein kinase 1 epsilon"
"POLR3H","22",1666.78909288832,0.491503202065058,0.149973221747093,3.27727307808258,0.00104814943895702,0.0194405999467902,"UP",41525799,41544606,"-",55.14,4468,615,"RNA polymerase III subunit H"
"OSBP2","22",2250.54536689451,0.462437309849268,0.144166808916626,3.2076544755645,0.00133822170414017,0.0217155022007341,"UP",30693782,30907824,"+",48.17,2747,2253,"oxysterol binding protein 2"
"PARVB","22",1789.0064324837,0.437611728002086,0.158734395984485,2.75688029231458,0.00583557108205602,0.0492116883509787,"UP",43999211,44172939,"+",50.79,1569,1194,"parvin beta"
"DGCR6L","22",1209.54915864513,0.416743248832579,0.138519942830412,3.00854332103495,0.00262503374132324,0.031478194877129,"UP",20314238,20320080,"-",57.69,1172,663,"DiGeorge syndrome critical region gene 6 like"
"SNRPD3","22",1618.90178560794,-0.54529141652044,0.162563354484838,-3.3543317203835,0.000795569266946347,0.0171442029792649,"DOWN",24555958,24582052,"+",45.46,544,NA,"small nuclear ribonucleoprotein D3 polypeptide"
"ZNF280B","22",508.534066405066,-0.620968379603883,0.224192043744638,-2.76980560608648,0.00560897576368156,0.0482084889198302,"DOWN",22484421,22508742,"-",41.13,5309,1632,"zinc finger protein 280B"
"NIPSNAP1","22",1827.64771442442,-0.6442946884871,0.212088910930906,-3.03785184081122,0.00238271071121961,0.0300474720277924,"DOWN",29554808,29581327,"-",50.22,2013,855,"nipsnap homolog 1"
"ADA2","22",843.727699696233,-0.675173929463143,0.20833612613962,-3.2407914170904,0.00119198367210049,0.0207256053870758,"DOWN",17178790,17258235,"-",48.88,3455,762,"adenosine deaminase 2"
"FBXO7","22",3021.99315235874,-0.698829979695475,0.186513659459219,-3.74680321924772,0.00017910247531201,0.0081271528478354,"DOWN",32474676,32498829,"+",38.81,1900,126,"F-box protein 7"
"RBX1","22",483.149800545265,-0.717421852951005,0.228681772569583,-3.13720610475288,0.00170566179526265,0.0247799314010502,"DOWN",40951347,40973309,"+",44.92,574,NA,"ring-box 1"
"RTCB","22",1976.30650746211,-0.718056406386791,0.258259259496804,-2.78037042228752,0.00542969239827186,0.0472723327374381,"DOWN",32387582,32412248,"-",41.29,2019,1518,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"DRG1","22",1107.791983617,-0.826243758942871,0.21167478010244,-3.90336420117225,9.48647869444471e-05,0.00592868149105529,"DOWN",31399604,31528740,"+",44.36,1665,1104,"developmentally regulated GTP binding protein 1"
"EIF3L","22",2784.74298797775,-0.837256847570744,0.267353491855918,-3.1316473248906,0.00173828547861051,0.0249324978855859,"DOWN",37848868,37889407,"+",46,3220,1824,"eukaryotic translation initiation factor 3 subunit L"
"MAPK1","22",18314.573163954,-0.876799449045706,0.299485197207827,-2.92768877133267,0.00341491689581479,0.0363388570548741,"DOWN",21759657,21867680,"-",43.44,5881,1083,"mitogen-activated protein kinase 1"
"UQCR10","22",855.802409387085,-0.889616446635073,0.258473948503465,-3.44180313639286,0.000577850618295425,0.0146497851720054,"DOWN",29767369,29770413,"+",47.62,916,192,"ubiquinol-cytochrome c reductase, complex III subunit X"
"XRCC6","22",5920.06826825191,-0.913110492449659,0.285419856951721,-3.19918348429455,0.00137817425704346,0.0221478555354506,"DOWN",41621163,41664048,"+",46.19,2148,1680,"X-ray repair cross complementing 6"
"ATXN10","22",4216.50374688254,-1.0498817632835,0.254052559332731,-4.13253763725512,3.58779993646773e-05,0.00371803626852041,"DOWN",45671798,45845307,"+",40.57,3135,1236,"ataxin 10"
"ATP6V1E1","22",7394.97574671377,-1.11386514377021,0.370574158863758,-3.00578201994847,0.00264898820772337,0.03156895362358,"DOWN",17592136,17628749,"-",45.03,1333,681,"ATPase H+ transporting V1 subunit E1"
"CXCR3","X",30.48306591406,2.37334765050858,0.788693871074086,3.00921274724301,0.00261925632704921,0.031478194877129,"UP",71615916,71618511,"-",61.25,1861,1248,"C-X-C motif chemokine receptor 3"
"SNORA35B","X",190.722382299167,2.04223287495309,0.39898485667332,5.11857239891494,3.07857058378071e-07,0.000297833232557281,"UP",115126316,115126444,"-",43.41,129,NA,"small nucleolar RNA, H/ACA box 35B"
"ITGB1BP2","X",25.3113987651236,2.02609302820625,0.573922607472612,3.53025477969683,0.000415159667379764,0.0126784502306127,"UP",71301750,71305371,"+",46.36,1280,1044,"integrin subunit beta 1 binding protein 2"
"SNORA11","X",188.069394826174,1.82775400676575,0.3097318237096,5.90108560649365,3.61117459550375e-09,2.18349671917134e-05,"UP",54814370,54814497,"+",53.91,128,NA,"small nucleolar RNA, H/ACA box 11"
"ECMXP","X",23.9824050967675,1.5805228410049,0.521632210498236,3.02995637385058,0.00244589065863688,0.0304858192035526,"UP",153479266,153486810,"+",63.99,1889,NA,"extracellular matrix protein X-linked, pseudogene"
"SHISA5P2","X",70.6928232183292,1.48748112748522,0.449190057967157,3.31147384298069,0.000928059156507815,0.0184092701979459,"UP",74066083,74066592,"+",59.61,510,NA,"SHISA5 pseudogene 2"
"DANT1","X",492.659253574083,1.3093472493281,0.374911390929354,3.49241789128467,0.000478668734348239,0.0136361389975813,"UP",115840798,115908066,"+",58.67,462,NA,"DXZ4 associated non-coding transcript 1, proximal"
"SRPK3","X",299.418517033913,1.28109053550676,0.320856816543335,3.99271721669573,6.53204496957876e-05,0.00481770611070358,"UP",153776412,153785732,"+",64.63,4479,1905,"SRSF protein kinase 3"
"CCDC120","X",421.900427187879,0.97164739544657,0.23717291674967,4.09678899581995,4.18920419325242e-05,0.00385446462304069,"UP",49053572,49069857,"+",55.5,2752,1893,"coiled-coil domain containing 120"
"IRAK1","X",2637.44753591478,0.866520575439821,0.245196568515051,3.53398328813329,0.000409346960227172,0.0126049071150024,"UP",154010506,154019902,"-",61.62,3319,1902,"interleukin 1 receptor associated kinase 1"
"TAFAZZIN","X",704.038163774841,0.832435122894782,0.299991127896242,2.77486580597376,0.00552244894469923,0.047838807369805,"UP",154411524,154421726,"+",56.1,1109,NA,"tafazzin, phospholipid-lysophospholipid transacylase"
"HAUS7","X",119.139901767125,0.790714014985196,0.281691335828244,2.80702284527246,0.00500016954818409,0.0452259164892971,"UP",153447668,153495516,"-",58.62,1306,1077,"HAUS augmin like complex subunit 7"
"LINC01278","X",1351.24963241741,-0.432993620751373,0.117955565499539,-3.67081976096386,0.000241773793001401,0.00964940752067969,"DOWN",63222993,63561095,"-",38.34,943,NA,"long intergenic non-protein coding RNA 1278"
