"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"MRPS16","10",1122.95639123018,-0.514375491828448,0.11795974848243,-4.3606018022755,1.29705218867357e-05,0.00337317249841493,"DOWN",73248843,73252693,"-",47.47,2580,NA,"mitochondrial ribosomal protein S16"
"COX15","10",836.624286048937,-0.552697121713306,0.147471600087304,-3.74782074234025,0.000178377659506865,0.0146245493994341,"DOWN",99710868,99732127,"-",42.22,5030,1233,"cytochrome c oxidase assembly homolog COX15"
"SAR1A","10",3130.36443591377,-0.594854902633769,0.187146327400225,-3.17855504244885,0.00148011112630092,0.0447068454853023,"DOWN",70147289,70170523,"-",40.56,5902,597,"secretion associated Ras related GTPase 1A"
"ZNF518A","10",2121.15189096088,-0.609358040188974,0.129181215220267,-4.71707933038063,2.39254418267051e-06,0.00144665184005172,"DOWN",96129715,96205288,"+",38.02,8294,4452,"zinc finger protein 518A"
"RAB18","10",2865.43143746653,-0.621444677211649,0.194523753910249,-3.19469815238286,0.00139977156888255,0.0434632182135358,"DOWN",27504174,27545117,"+",36.57,4941,150,"RAB18, member RAS oncogene family"
"GLUD1","10",11191.5598833601,-0.634104233546922,0.194886217387591,-3.2537151269441,0.00113906442882096,0.0389133603928252,"DOWN",87050202,87094843,"-",42.02,3300,1677,"glutamate dehydrogenase 1"
"ABI1","10",3226.42617345846,-0.66101128880477,0.20846491073804,-3.17085156664762,0.00151992786795837,0.0451868592192863,"DOWN",26746593,26861087,"-",38.44,3362,1356,"abl interactor 1"
"IKZF5","10",1561.46974515676,-0.663188200038528,0.203794653762119,-3.25419822255317,0.00113712904376409,0.0389133603928252,"DOWN",122990807,123008812,"-",38.31,4532,1260,"IKAROS family zinc finger 5"
"AKR1C3","10",323.982463260195,-0.71272176954418,0.220795770691077,-3.22796839501684,0.00124672747715311,0.0411720011652535,"DOWN",5035354,5107686,"+",40.4,859,NA,"aldo-keto reductase family 1 member C3"
"ARHGAP19","10",391.638493547749,-0.724113529354304,0.161197384832688,-4.49209228863039,7.05268471577603e-06,0.00240248214839097,"DOWN",97222173,97292673,"-",42.77,5525,902,"Rho GTPase activating protein 19"
"ADD3","10",16785.3309684519,-0.766577266291523,0.208607690601699,-3.67473156948547,0.00023809960869559,0.0168960656464527,"DOWN",109996368,110135565,"+",38.65,697,NA,"adducin 3"
"PPA1","10",2224.29932824429,-0.824019997972934,0.236804643757048,-3.47974594120859,0.000501889475097162,0.0257861570272368,"DOWN",70202835,70233911,"-",39.8,1292,870,"inorganic pyrophosphatase 1"
"SCD","10",57051.8579620845,-1.02424618800874,0.325705593282725,-3.14469941300534,0.00166257558750194,0.0473071213639083,"DOWN",100347233,100364826,"+",46.86,5245,1080,"stearoyl-CoA desaturase"
"LINC00836","10",177.064441699606,-1.15726550094949,0.343911444434153,-3.36501014920736,0.000765408435312939,0.0322511644886389,"DOWN",25651712,25732935,"+",41.02,1640,NA,"long intergenic non-protein coding RNA 836"
"ENSG00000255132","11",36.3187593067688,1.64920151566075,0.461765593232316,3.57151234269426,0.000354925818243775,0.020988351687149,"UP",41394595,41426504,"+",36.73,578,NA,"novel transcript"
"ENSG00000270403","11",57.8042862915977,1.57413843952696,0.36907868936053,4.26504830786716,1.9985895480205e-05,0.00427453166039154,"UP",117659056,117668872,"+",50.49,706,NA,"novel transcript"
"ENSG00000288033","11",69.8986079617924,1.51052129068106,0.476893491359185,3.16741854952968,0.00153798786455975,0.0455297117408103,"UP",512513,518134,"+",51.14,944,NA,"novel transcript"
"ENSG00000279586","11",101.335299830849,1.34350011266962,0.342583781769696,3.92166875422258,8.79378279673444e-05,0.00978080919323155,"UP",117611101,117612017,"-",48.85,917,NA,"novel transcript"
"IGSF9B","11",3241.58377053478,1.26300305457654,0.329237302650204,3.83614810475594,0.000124979056600233,0.0119005648146978,"UP",133896438,133956968,"-",55.74,17159,4314,"immunoglobulin superfamily member 9B"
"IRF7","11",468.36126367706,1.13728787967011,0.347485796774826,3.27290464883974,0.00106448381148615,0.0379740759665294,"UP",612553,615983,"-",67.06,1554,168,"interferon regulatory factor 7"
"ENSG00000287897","11",68.3511191244186,1.08860459022044,0.312358925415642,3.4851080012261,0.000491938438915792,0.0255322383768613,"UP",115332529,115333418,"-",43.26,378,NA,"novel transcript, sense intronic to CADM1"
"TTC36","11",38.6593412848758,0.963945616435258,0.297184151047362,3.24359698536426,0.0011803061998357,0.0398845820795902,"UP",118527472,118531197,"+",53.95,1009,147,"tetratricopeptide repeat domain 36"
"PITPNM1","11",4060.28019161291,0.950841036103835,0.190364047735257,4.99485615806084,5.8879635885836e-07,0.000678125177873728,"UP",67491760,67506263,"-",62.46,4224,3732,"phosphatidylinositol transfer protein membrane associated 1"
"ENSG00000254938","11",96.5645849335457,0.933952685654736,0.299041982306142,3.12314905904619,0.00178927105350185,0.0491764882954496,"UP",126893786,126940669,"-",43.58,566,NA,"novel transcript, sense intronic to KIRREL3"
"STARD10","11",1150.83030790883,0.928429358175979,0.215434596856419,4.30956481328183,1.63576115054699e-05,0.00389902002328545,"UP",72754729,72794047,"-",54.41,426,426,"StAR related lipid transfer domain containing 10"
"LRFN4","11",721.006180010796,0.882368184505156,0.212463362661668,4.15303689752035,3.28091811884618e-05,0.00587794708314176,"UP",66856647,66860475,"+",70.38,274,NA,"leucine rich repeat and fibronectin type III domain containing 4"
"GDPD5","11",538.522390874076,0.845215790989695,0.212003463728746,3.98680180089478,6.69699246025973e-05,0.00857002431977999,"UP",75434640,75525941,"-",53.42,4150,1404,"glycerophosphodiester phosphodiesterase domain containing 5"
"ENSG00000237654","11",258.17521624897,0.838695553985377,0.26210357766068,3.19986305212192,0.00137492901057258,0.043233309381363,"UP",131502715,131540867,"-",45.04,682,NA,"novel transcript"
"B4GALNT4","11",3914.59307533956,0.82267750552739,0.262268616137823,3.1367744934265,0.00170817455117412,0.047996252403002,"UP",369499,382117,"+",66.45,3750,3120,"beta-1,4-N-acetyl-galactosaminyltransferase 4"
"IFITM10","11",273.024381127063,0.821651425514621,0.198407001225589,4.14124209548636,3.45430127727042e-05,0.00596753127478571,"UP",1732406,1750595,"-",55.18,3714,687,"interferon induced transmembrane protein 10"
"BCL9L","11",3178.53651501296,0.716991942376546,0.165346224708876,4.3363067021273,1.4489673188293e-05,0.00353987106800056,"UP",118893875,118925926,"-",59.41,10005,4500,"BCL9 like"
"RASGRP2","11",740.358492115074,0.681691040047322,0.154923218207338,4.400186414505,1.08157923512851e-05,0.0030443442493596,"UP",64726911,64745456,"-",55.63,2409,NA,"RAS guanyl releasing protein 2"
"ATG16L2","11",1121.92785242162,0.623147626054798,0.198833327099064,3.13402001136524,0.00172429096392467,0.0481463745162372,"UP",72814406,72843674,"+",52.71,1614,495,"autophagy related 16 like 2"
"EHBP1L1","11",1920.46626971923,0.613410233875151,0.170758969676177,3.59225775980264,0.000327825346145087,0.0203824776911699,"UP",65576046,65592650,"+",60.61,2267,2010,"EH domain binding protein 1 like 1"
"TMEM132A","11",4899.65407297339,0.594862071762845,0.185104263572316,3.21365948186518,0.00131054994688596,0.0421426110298665,"UP",60924460,60937159,"+",58.71,3498,3072,"transmembrane protein 132A"
"ESRRA","11",835.428943161446,0.591165797914639,0.188508478851365,3.13601701905812,0.00171259264962336,0.047996252403002,"UP",64305497,64316743,"+",57.13,2293,1521,"estrogen related receptor alpha"
"PHRF1","11",5503.22747951407,0.54780121352653,0.111530481308267,4.91167263962957,9.03027284031572e-07,0.000852466373905949,"UP",576470,612222,"+",56.31,5278,4947,"PHD and ring finger domains 1"
"OSBPL5","11",1402.73008988863,0.51653308579508,0.130936191321997,3.94492218369807,7.9825897080164e-05,0.00924081931917809,"UP",3087107,3166739,"-",57,3854,2640,"oxysterol binding protein like 5"
"GRK2","11",8551.95543007291,0.508574034050305,0.159083712429124,3.19689568645745,0.00138915153016429,0.0434326316842603,"UP",67266473,67286556,"+",60.92,3403,2070,"G protein-coupled receptor kinase 2"
"RNASEH2C","11",1339.79522003508,0.453437694335174,0.115674049499056,3.91996040856921,8.85635166343219e-05,0.00978080919323155,"UP",65714005,65720818,"-",55.55,1807,NA,"ribonuclease H2 subunit C"
"RPS6KA4","11",1959.11491968792,0.421330432087343,0.108595388643909,3.87981881504115,0.000104534303121072,0.0106229691398582,"UP",64359148,64372215,"+",56.99,3121,2298,"ribosomal protein S6 kinase A4"
"MAP4K2","11",1709.64463161058,0.413328706014574,0.126501631155682,3.26737846965705,0.00108548460038728,0.0382704526894558,"UP",64784918,64803241,"-",56.72,7147,2463,"mitogen-activated protein kinase kinase kinase kinase 2"
"USP35","11",1281.3708458232,0.398734178150095,0.127646422467508,3.12373954899984,0.0017856844371539,0.0491764882954496,"UP",78188812,78215232,"+",52.98,2419,1761,"ubiquitin specific peptidase 35"
"ZBED5","11",1539.94246931234,-0.402035209618963,0.0978541069796178,-4.10851646423694,3.98208821009274e-05,0.00621917332672994,"DOWN",10812074,10858796,"-",40.77,3677,NA,"zinc finger BED-type containing 5"
"QSER1","11",3888.70249583026,-0.412425733559928,0.112017803382695,-3.68178736866432,0.000231604538789177,0.016778944215312,"DOWN",32892811,32993316,"+",38.69,9706,5595,"glutamine and serine rich 1"
"TTC9C","11",436.600030261883,-0.432367248596211,0.116065344416806,-3.72520540708105,0.000195156244489953,0.0153248341858247,"DOWN",62728069,62740293,"+",47.12,606,421,"tetratricopeptide repeat domain 9C"
"METTL15","11",584.497573071365,-0.448521556087805,0.137076075665572,-3.27206300523277,0.00106765780440089,0.0379740759665294,"DOWN",28108248,28527041,"+",36.8,4304,840,"methyltransferase 15, mitochondrial 12S rRNA N4-cytidine"
"POLD3","11",505.368263051999,-0.449668282585855,0.113549916463037,-3.96009346895674,7.49204334599664e-05,0.00901505275454103,"DOWN",74493851,74669117,"+",41.72,513,333,"DNA polymerase delta 3, accessory subunit"
"CEP57","11",983.604769911058,-0.451913559248253,0.0987592988914654,-4.57590894549482,4.74156756317434e-06,0.00184967021101507,"DOWN",95789965,95832693,"+",37.69,1647,1422,"centrosomal protein 57"
"ZC3H12C","11",1629.72644725881,-0.480160125265076,0.123670663389932,-3.8825709517797,0.000103357844086247,0.0105924271909744,"DOWN",110093392,110171841,"+",37.23,8776,2652,"zinc finger CCCH-type containing 12C"
"RBM7","11",359.678568499423,-0.511437245751923,0.161627015320999,-3.16430545188367,0.00155453552492453,0.0457396547516114,"DOWN",114400030,114414203,"+",38.27,4243,801,"RNA binding motif protein 7"
"ZW10","11",652.651435411778,-0.515250820631408,0.15794665856907,-3.26218246906495,0.00110557954452536,0.0386968840287847,"DOWN",113733187,113773735,"-",39.08,2873,2340,"zw10 kinetochore protein"
"EIF3F","11",3246.7140698496,-0.519157966805519,0.127787702327112,-4.06265984403236,4.85167033685074e-05,0.00686213443082292,"DOWN",7970251,8001862,"+",41.38,7540,1074,"eukaryotic translation initiation factor 3 subunit F"
"DDX6","11",12375.816624838,-0.56187069078694,0.171570825040817,-3.2748615077958,0.00105713784866711,0.0378784237153522,"DOWN",118747763,118791164,"-",41.56,6128,1452,"DEAD-box helicase 6"
"PRMT3","11",941.542509994372,-0.604829702795166,0.151148030348481,-4.00157184583016,6.29230827234401e-05,0.00822625772296822,"DOWN",20387558,20509338,"+",36,2530,141,"protein arginine methyltransferase 3"
"NPAT","11",1227.34462631225,-0.644911940101467,0.143004898606841,-4.50971922209815,6.49134838698708e-06,0.00227535872590825,"DOWN",108155280,108222638,"-",40.14,8048,4284,"nuclear protein, coactivator of histone transcription"
"SDHD","11",347.828606980156,-0.841274414467383,0.246114567311744,-3.41822275559078,0.000630314971398748,0.0283888229017693,"DOWN",112086824,112120016,"+",41.76,727,219,"succinate dehydrogenase complex subunit D"
"FIBIN","11",726.106903061309,-0.856457785384763,0.272092992133835,-3.14766572511906,0.00164579782618281,0.0469955917639402,"DOWN",26994112,26997087,"+",44.76,2976,636,"fin bud initiation factor homolog"
"TMEM123","11",3158.23523742938,-0.859598760828329,0.224038909838541,-3.83682799317235,0.000124633701692328,0.0119005648146978,"DOWN",102396332,102470384,"-",40.62,3304,627,"transmembrane protein 123"
"EXPH5","11",958.452879520092,-0.933899106700877,0.253110344709063,-3.68969157611611,0.000224526094406175,0.0165868869886867,"DOWN",108505435,108593768,"-",41.4,10304,5970,"exophilin 5"
"ENSG00000286369","11",27.6059850930684,-1.18154860247419,0.360401996281651,-3.27841858442654,0.00104390472440817,0.0377518122610846,"DOWN",68272030,68284888,"+",47.3,712,NA,"novel transcript"
"KRT8P19","12",25.2020834813344,2.33304281708918,0.638254439421705,3.65534914132842,0.000256832202891578,0.0176469990316355,"UP",61879318,61880772,"+",56.08,1455,NA,"keratin 8 pseudogene 19"
"ENSG00000279071","12",53.9645699205947,1.70763974990659,0.428904091392588,3.98140233254045,6.85098713716481e-05,0.00868384679720783,"UP",124537844,124539677,"+",63.96,1834,NA,"novel transcript"
"ENSG00000280287","12",532.264834144147,1.48113686880903,0.452615209605175,3.27239747444868,0.00106639541261229,0.0379740759665294,"UP",132550729,132554947,"+",63.14,4219,NA,"novel transcript"
"FBRSL1","12",4428.58431485968,1.13507963820818,0.268006226514132,4.235273385144,2.28273812017077e-05,0.00467883933681782,"UP",132489551,132585188,"+",62.75,5568,3138,"fibrosin like 1"
"ENSG00000271500","12",153.069704198672,0.92861262848063,0.273462043176626,3.3957642446226,0.000684372787125609,0.0300782721324749,"UP",1695830,1698044,"-",39.77,1979,NA,"SDA1 domain containing 1 (SDAD1) pseudogene"
"RAPGEF3","12",3963.34642115775,0.811119495301037,0.220358541951143,3.68090788820374,0.00023240495791489,0.016778944215312,"UP",47734363,47771040,"-",54.34,6300,2772,"Rap guanine nucleotide exchange factor 3"
"PHETA1","12",307.259825393562,0.756658045150867,0.225753808078463,3.35169559969452,0.000803182782196671,0.0329250487630656,"UP",111360651,111369121,"-",57.94,3256,789,"PH domain containing endocytic trafficking adaptor 1"
"KMT2D","12",13063.319032121,0.677786527361087,0.188678924477271,3.59227470285235,0.000327804026407503,0.0203824776911699,"UP",49018975,49060794,"-",54.55,20686,16662,"lysine methyltransferase 2D"
"DTX1","12",2318.96898214559,0.563725785765778,0.157647766603771,3.57585646730178,0.000349083151446028,0.0209095106775959,"UP",113056730,113098028,"+",53.95,3908,1863,"deltex E3 ubiquitin ligase 1"
"PRPF40B","12",1044.89357159343,0.407129370292687,0.127946296892478,3.18203324504833,0.00146245030383724,0.0443243396599093,"UP",49568218,49644666,"+",47.42,912,NA,"pre-mRNA processing factor 40 homolog B"
"EIF2B1","12",1470.88797438146,-0.390145517138844,0.116806450688694,-3.34010249295768,0.000837474761185852,0.0337586076234017,"DOWN",123620406,123633766,"-",45.42,2397,918,"eukaryotic translation initiation factor 2B subunit alpha"
"VEZT","12",3217.07339302435,-0.392762530587571,0.119400285649219,-3.28946056076827,0.00100379623111326,0.037435526863645,"DOWN",95217746,95302799,"+",38.6,571,NA,"vezatin, adherens junctions transmembrane protein"
"FGD4","12",3391.88913652516,-0.400292017856965,0.107211595943051,-3.73366345623277,0.000188714622539544,0.0150738302124098,"DOWN",32399558,32646050,"+",40.83,8465,2712,"FYVE, RhoGEF and PH domain containing 4"
"MON2","12",4848.96855859659,-0.415264240444675,0.127800267728991,-3.24932214794159,0.00115680390562161,0.0393508569076852,"DOWN",62466817,62600476,"+",36.21,10382,5157,"MON2 homolog, regulator of endosome-to-Golgi trafficking"
"RFC5","12",450.844488729537,-0.432073494941032,0.137099533145558,-3.15153148247633,0.00162416652458864,0.0467087890174802,"DOWN",118013588,118033130,"+",45.74,572,297,"replication factor C subunit 5"
"ARID2","12",2343.54091865228,-0.453230748649775,0.0900327253033814,-5.03406674764685,4.80182352027986e-07,0.000611246861376257,"DOWN",45729706,45908040,"+",36.08,735,NA,"AT-rich interaction domain 2"
"MDM1","12",801.986848127361,-0.462349869173156,0.14040420340483,-3.29299164812077,0.000991274191579395,0.0372281950272349,"DOWN",68272443,68332381,"-",38.66,393,92,"Mdm1 nuclear protein"
"CCNT1","12",1855.83741975568,-0.477416005271175,0.113722859143055,-4.19806544496582,2.69204841174164e-05,0.0051824905330175,"DOWN",48688458,48716998,"-",40.95,6788,2181,"cyclin T1"
"CAPS2","12",709.460717358716,-0.490764934727633,0.152662124742027,-3.21471311601972,0.00130574948152355,0.0421078092801714,"DOWN",75275979,75390928,"-",35.15,1411,NA,"calcyphosine 2"
"ATP5MC2","12",1633.78871387482,-0.50106667249308,0.155480985315701,-3.22268778703502,0.00126993892138299,0.0416753633006364,"DOWN",53632726,53677408,"-",44.44,406,NA,"ATP synthase membrane subunit c locus 2"
"ATF7IP","12",4801.38766553506,-0.523289600288159,0.0998286681777548,-5.24187700627629,1.58951312538374e-07,0.00034949058591392,"DOWN",14365676,14502931,"+",36.09,2298,NA,"activating transcription factor 7 interacting protein"
"PLXNC1","12",2298.55709259599,-0.531912315763224,0.148756845803023,-3.57571655201374,0.000349269921183691,0.0209095106775959,"DOWN",94148577,94307675,"+",43.77,7492,4707,"plexin C1"
"COPZ1","12",1177.35918257962,-0.540307025765251,0.136941504449164,-3.94553154603194,7.9623147889712e-05,0.00924081931917809,"DOWN",54301202,54351846,"+",46.59,537,277,"COPI coat complex subunit zeta 1"
"ZNF268","12",1201.96415548003,-0.543004081848024,0.136145280746468,-3.9884164832655,6.65158117451108e-05,0.00855718841950664,"DOWN",133181409,133214832,"+",41.98,13390,2844,"zinc finger protein 268"
"FRS2","12",3132.42788022493,-0.568322826549115,0.156667276848426,-3.62757838127845,0.000286091938457035,0.018802770716092,"DOWN",69470349,69579793,"+",37.9,611,108,"fibroblast growth factor receptor substrate 2"
"TMBIM4","12",441.376984148418,-0.59053028780831,0.149920885280111,-3.93894610950947,8.18403084226397e-05,0.00924948457714936,"DOWN",66135846,66170027,"-",38.06,2876,717,"transmembrane BAX inhibitor motif containing 4"
"NEDD1","12",342.548599522869,-0.634608244386148,0.171871955248002,-3.69233155851659,0.000222207510421777,0.0165630840064514,"DOWN",96907224,96953780,"+",35.02,3366,1983,"NEDD1 gamma-tubulin ring complex targeting factor"
"ALG10B","12",648.310023612881,-0.696251225493234,0.161606361515248,-4.30831570592312,1.64502464508285e-05,0.00389902002328545,"DOWN",38316762,38329721,"+",33.73,10050,1422,"ALG10 alpha-1,2-glucosyltransferase B"
"CD4","12",920.532076663167,-0.697459380771805,0.22062786470103,-3.16124793084012,0.00157094721195213,0.0458522929723255,"DOWN",6786858,6820799,"+",48.56,577,NA,"CD4 molecule"
"MGAT4C","12",1163.6294720481,-0.717449426500745,0.192566737552055,-3.72571834378615,0.000194759781208319,0.0153248341858247,"DOWN",85955666,86838904,"-",34.58,25471,1437,"MGAT4 family member C"
"GOLT1B","12",757.844699825892,-0.795234675651177,0.242269423123544,-3.28243930000878,0.00102913139672624,0.0374850850494741,"DOWN",21501781,21518408,"+",35.99,813,NA,"golgi transport 1B"
"ENSG00000250790","12",70.3666645639382,-0.809765366168681,0.221416016995023,-3.65721223404937,0.000254973257484149,0.0175691829216856,"DOWN",132911470,132914732,"+",39.2,3263,NA,"novel transcript"
"SPX","12",1347.30965438589,-0.834881772868792,0.255334095948566,-3.26976219046346,0.00107637933510513,0.0380888978254215,"DOWN",21526296,21541249,"+",38.71,2280,351,"spexin hormone"
"SSPN","12",1217.36046126883,-0.921693174370053,0.283058654246479,-3.25619146612444,0.00112917578283147,0.0389034835948176,"DOWN",26121991,26299290,"+",41.2,553,361,"sarcospan"
"DBX2","12",286.481683155772,-0.958800196124151,0.285936944190876,-3.35318753173814,0.000798865592731645,0.0328443373130644,"DOWN",45014672,45051099,"-",37.28,2806,1020,"developing brain homeobox 2"
"SELPLG","12",1277.71906732271,-1.07654580798507,0.30240541273187,-3.55994225850578,0.000370936346021999,0.0216702088523866,"DOWN",108620413,108633894,"-",51.79,4120,1287,"selectin P ligand"
"LYZ","12",115.45817004548,-1.28829359530759,0.404613514550837,-3.18401029371875,0.00145249847055601,0.0441888402627265,"DOWN",69348381,69354234,"+",36.54,1490,447,"lysozyme"
"CLEC9A","12",65.8774054470575,-1.54955135902546,0.427368971834794,-3.62579284212626,0.000288076229500343,0.0188099874849127,"DOWN",10030678,10066031,"+",36.89,1733,726,"C-type lectin domain containing 9A"
"MFAP5","12",28.1052037995795,-2.18820455488348,0.52565266681108,-4.16283354588197,3.14322507100269e-05,0.00575447299546715,"DOWN",8637346,8662888,"-",42.51,585,491,"microfibril associated protein 5"
"MFAP1P1","13",206.684102189504,1.81044829010539,0.462702850338636,3.9127666682416,9.12446896966119e-05,0.00988287636476184,"UP",30541643,30542897,"-",54.02,1255,NA,"microfibril associated protein 1 pseudogene 1"
"HMGN1P24","13",21.7071770565182,1.47081481099663,0.468566426238093,3.13896755857038,0.00169544216823892,0.047996252403002,"UP",95809310,95809607,"-",47.65,298,NA,"high mobility group nucleosome binding domain 1 pseudogene 24"
"RBM22P2","13",113.15735274731,1.35763143743216,0.426115905903889,3.1860613946159,0.00144223987918569,0.0439320072014925,"UP",30539597,30543461,"-",49.37,1814,NA,"RNA binding motif protein 22 pseudogene 2"
"LINC00354","13",32.8421746255569,1.27121802477463,0.404425706788572,3.14326711540916,0.00167073301750268,0.0474833710473794,"UP",111865136,111913831,"+",46.65,376,NA,"long intergenic non-protein coding RNA 354"
"C13orf46","13",327.79218954532,1.18258502447308,0.371113093621564,3.18658933031071,0.00143961023490628,0.0439320072014925,"UP",113953705,113974076,"-",55.32,3786,639,"chromosome 13 open reading frame 46"
"CDC16","13",1687.07657065454,-0.380988291218484,0.114503403857763,-3.32730974261473,0.00087688845362992,0.0346542878096295,"DOWN",114234887,114272723,"+",41.32,2211,1863,"cell division cycle 16"
"ZMYM2","13",5763.47671239497,-0.410425470056927,0.102222082891242,-4.01503724487393,5.94364081226174e-05,0.00785534954564822,"DOWN",19958677,20091829,"+",37.61,1912,NA,"zinc finger MYM-type containing 2"
"FNDC3A","13",5084.32754578327,-0.522124230285442,0.158725681518783,-3.28947543516236,0.00100374317737715,0.037435526863645,"DOWN",48975912,49209779,"+",37.08,6286,3597,"fibronectin type III domain containing 3A"
"RCBTB2","13",556.026355308845,-0.70369188913687,0.221115278743847,-3.18246614677436,0.00146026585642355,0.0443136637433626,"DOWN",48488963,48533256,"-",40.27,3075,1656,"RCC1 and BTB domain containing protein 2"
"SMAD9","13",2833.58328102844,-0.782264316569927,0.219003850046464,-3.57192038589258,0.000354373149855861,0.020988351687149,"DOWN",36844831,36920887,"-",41.08,5558,1404,"SMAD family member 9"
"ENSG00000282885","14",4681.24557390656,1.02409898727784,0.309667305684298,3.3070943185778,0.000942691457039731,0.0363056299043996,"UP",49860314,49868199,"-",46.45,1676,NA,"novel transcript"
"CRIP1","14",107.199918757292,1.00592150178241,0.306327179538606,3.28381406866196,0.00102412463297544,0.0374850850494741,"UP",105486317,105488947,"+",68.07,2241,NA,"cysteine rich protein 1"
"RN7SL587P","14",175.430428519204,0.923122871385639,0.231264941308046,3.99162478395735,6.56221434305646e-05,0.00848736449738843,"UP",77547566,77547846,"-",55.87,281,NA,"RNA, 7SL, cytoplasmic 587, pseudogene"
"CCDC85C","14",2085.48849258466,0.899983044134657,0.226524883823971,3.97299859045075,7.09734693345765e-05,0.0087646954500407,"UP",99500190,99604207,"-",56.1,16564,1260,"coiled-coil domain containing 85C"
"PABPN1","14",2197.74523344273,0.865300479966022,0.182094295396059,4.7519362321811,2.01477919963275e-06,0.00129575144999264,"UP",23321457,23326163,"+",50.18,1811,921,"poly(A) binding protein nuclear 1"
"TMEM229B","14",1024.57488134597,0.700211302986388,0.202094564965031,3.46477057959251,0.000530683987182719,0.0264097179300437,"UP",67447084,67533739,"-",48.53,2812,504,"transmembrane protein 229B"
"CCDC177","14",1093.88732794966,0.644313571674367,0.181557039410932,3.5488217574205,0.00038695891821917,0.0222303762376457,"UP",69569799,69574871,"-",62.23,4182,2124,"coiled-coil domain containing 177"
"CEP170B","14",12385.513484054,0.602988724383086,0.193058640492957,3.12334492174715,0.0017880806567121,0.0491764882954496,"UP",104865268,104896747,"+",64.32,6727,4665,"centrosomal protein 170B"
"PACS2","14",11021.8598790238,0.539738782211796,0.154959281559391,3.48310070090852,0.000495641889315384,0.0256693677408605,"UP",105300563,105398147,"+",57.4,2944,2445,"phosphofurin acidic cluster sorting protein 2"
"TMEM121","14",486.689798777678,0.49029829614927,0.134568261148461,3.6434913549812,0.00026896469008365,0.0180699444287865,"UP",105526583,105530198,"+",71.49,1548,960,"transmembrane protein 121"
"EVL","14",6497.6572777359,0.422689291019946,0.114094319277611,3.70473564061914,0.000211611310534515,0.0163515372414945,"UP",99971449,100144236,"+",45.48,2353,1251,"Enah/Vasp-like"
"ACIN1","14",8394.60216462049,0.398748173238602,0.116557912079701,3.42103050855906,0.0006238433363063,0.0282551965016932,"UP",23058564,23095614,"-",45.36,2751,1749,"apoptotic chromatin condensation inducer 1"
"BRF1","14",2913.15483020632,0.392699590404022,0.11428811469622,3.43604924665897,0.000590263667653777,0.0276750635235901,"UP",105209286,105315589,"-",56.66,3579,1422,"BRF1 RNA polymerase III transcription initiation factor subunit"
"AKT1","14",4385.72700397974,0.374430312696887,0.107810096741723,3.47305423158924,0.000514571367979116,0.0259279648040477,"UP",104769349,104795759,"-",64.09,3916,1443,"AKT serine/threonine kinase 1"
"CCNK","14",340.470362923616,-0.372972969238776,0.118950403861757,-3.13553344192292,0.00171541868957853,0.0480198106784102,"DOWN",99481169,99535044,"+",50.14,955,NA,"cyclin K"
"AP5M1","14",2308.71609575535,-0.514402564255848,0.141802766787998,-3.62759187220164,0.000286076994692815,0.018802770716092,"DOWN",57268924,57298742,"+",35.15,11675,1473,"adaptor related protein complex 5 subunit mu 1"
"ERG28","14",451.738789122964,-0.574445852458929,0.182929735130178,-3.14025410931765,0.00168801346553659,0.0478620090005486,"DOWN",75649791,75660876,"-",43.72,2320,423,"ergosterol biosynthesis 28 homolog"
"CNIH1","14",1364.40327076192,-0.661136832701354,0.186739911617975,-3.54041525977521,0.000399497904937575,0.0225046364511929,"DOWN",54423561,54441391,"-",38.2,4735,435,"cornichon family member 1"
"WDR89","14",333.982630820069,-0.713975809788221,0.173315526778353,-4.11951440854632,3.79671683633183e-05,0.00612182622690145,"DOWN",63597039,63641871,"-",41.2,2993,1164,"WD repeat domain 89"
"GALC","14",1998.44343129228,-0.724659317794716,0.209002245833132,-3.4672322055969,0.000525847416227883,0.0263861942093103,"DOWN",87837820,87993665,"-",39.12,2067,1305,"galactosylceramidase"
"JKAMP","14",802.987020332347,-0.726680246825155,0.205642090799156,-3.53371357002434,0.00040976488396647,0.0228533637522651,"DOWN",59484443,59505410,"+",36.78,2347,936,"JNK1/MAPK8 associated membrane protein"
"MIS18BP1","14",701.458696146028,-0.75213237215851,0.148277620214662,-5.07246050394957,3.92704659209397e-07,0.00052766416042436,"DOWN",45203190,45253540,"-",37.65,4577,3399,"MIS18 binding protein 1"
"DTD2","14",131.381426540637,-0.760353660809738,0.203824576703923,-3.73043169329984,0.000191151963781458,0.0151580373639946,"DOWN",31446036,31457506,"-",38.5,2713,507,"D-aminoacyl-tRNA deacylase 2"
"TDRD9","14",282.326257997535,-0.788798868386288,0.226324872225452,-3.48525047481539,0.00049167655969203,0.0255322383768613,"DOWN",103928456,104052667,"+",42.7,4788,4149,"tudor domain containing 9"
"COX16","14",142.154523547327,-1.07492284512125,0.276841447375407,-3.88281037869165,0.00010325608900517,0.0105924271909744,"DOWN",70325081,70416984,"-",39.51,1669,321,"cytochrome c oxidase assembly factor COX16"
"MIR3175","15",31.8064112351573,1.50133243753375,0.415218295890694,3.61576657963302,0.000299460125121699,0.0192626132611527,"UP",92904399,92904475,"+",71.43,77,NA,"microRNA 3175"
